garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories
0,0,0,1,0,1,0,0,2006,487500,2,1,2020,1,0,3,1,2,1,0,0,0,10100,2344,1,0,1,1,2.166666667,8,1655,18,2,4,1
0,0,0,1,0,0,0,0,1983,1899000,4,10,2019,36,0,5,1,2,1,0,3,0,148539.6,6468,1,0,1,1,4.9,5.666666667,1332,16,6,5,2
12,0,0,0,0,0,1,12,1991,1595000,15,12,2020,72,0,3,3,2,1,0,0,0,68824.8,5170,1,0,1,1,5.366666667,5.666666667,1332,16,5,4,2
0,0,0,1,0,1,0,0,2010,435000,6,8,2018,39,0,3,1,0,0,0,0,0,11761.2,3392,1,0,1,1,2.1,8.666666667,1664,18,4,4,2
0,0,0,1,0,1,1,0,1994,599500,1,2,2019,40,0,8,1,0,0,0,0,0,64033.2,2841,1,0,1,1,2.266666667,8,1655,18,3,4,1
0,0,0,1,0,1,1,0,2013,585000,2,10,2019,1,0,3,1,2,2,0,0,0,9147,3554,1,0,1,1,2.933333333,8,1655,18,4,4,2
0,0,0,1,0,1,1,0,1997,1475000,1,11,2019,37,0,0,1,0,0,0,0,0,39204,4409,1,0,1,1,4.4,5.666666667,1332,16,5,4,2
0,1,0,1,0,1,1,0,1983,374100,4,1,2019,28,0,2,0,0,0,0,0,0,64468.8,1407,1,0,1,1,2.633333333,8,1655,18,2,3,1
0,0,0,1,0,1,1,0,2007,489000,1,6,2018,40,0,6,1,0,0,0,0,0,8058,3257,1,0,1,1,3.466666667,6.666666667,1660,17,3,5,2
4,0,0,0,0,1,0,4,2006,500000,3,12,2020,60,0,6,2,2,2,0,0,0,7840,2154,1,0,1,1,3.3,6,1455,17,2,3,1
0,0,0,1,0,1,0,0,2008,574999,6,1,2020,1,0,3,1,3,1,0,2,0,43995.6,4047,1,0,1,1,3.366666667,8,1655,18,4,5,2
2,1,0,0,0,1,1,2,1983,369000,2,9,2020,27,0,8,2,0,1,0,1,0,6577,1717,1,0,1,1,3.6,6.666666667,1698,17,2,4,1
2,0,0,0,0,1,1,2,2006,397500,2,6,2018,32,0,1,2,0,0,0,0,0,43560,2350,1,0,1,1,3.4,8,1655,18,2,4,1
0,0,0,1,0,1,1,0,2014,450000,1,7,2019,33,0,3,1,3,2,0,2,0,9496,2358,1,0,1,1,3,8,1655,18,3,3,1
3,0,0,0,0,0,1,3,2014,220500,7,4,2019,1,0,5,2,0,0,0,0,0,42688.8,5000,1,0,1,1,5.766666667,5.666666667,1332,16,6,4,2
0,0,0,1,0,1,1,0,2010,349900,3,8,2018,1,0,0,1,0,0,0,0,0,10297,2545,1,0,1,1,2.066666667,8.666666667,1664,18,2.5,3,1
0,1,0,1,0,1,1,0,1977,289997,4,8,2018,26,0,2,1,0,0,0,0,0,14374.8,1316,1,0,1,1,3.366666667,6.666666667,1698,17,2,3,1
3,0,0,0,0,1,0,3,2012,745000,4,6,2018,59,0,7,2,0,0,0,0,0,43560,3920,0,0,0,0,1.838295659,5.77869409,1237,15,4,4,2
0,1,0,1,0,1,0,0,1991,749000,3,12,2019,40,0,4,1,0,0,0,0,0,130680,2762,1,0,1,1,2.4,8,1655,18,3,4,1
0,0,0,1,0,0,0,0,1984,1175000,10,5,2020,37,0,5,3,3,0,0,1,1,38768.4,3500,1,0,1,1,5.333333333,5.666666667,1332,16,3,4,1
2,1,0,0,0,1,1,2,1972,700000,3,11,2020,113,0,3,2,3,1,0,0,0,81457.2,2603,1,0,1,1,2.333333333,8,1655,18,3,4,1
0,0,0,1,0,1,1,0,1983,650000,11,11,2019,29,0,5,1,1,1,0,0,0,32234.4,3354,1,0,1,1,5.4,5.666666667,1332,16,4,4,2
2,0,0,0,0,1,0,2,2000,840000,8,9,2020,47,0,0,2,1,0,0,0,0,90169.2,3427,1,0,1,1,4.3,5.666666667,1332,16,3,4,1
0,1,0,1,0,1,1,0,2013,925000,1,6,2018,40,0,3,1,0,0,0,0,0,122839.2,4278,1,0,1,1,3.1,8,1655,18,4,6,2
3,0,0,0,0,0,1,3,2001,1175000,5,5,2019,69,0,6,4,0,0,0,0,0,71002.8,5034,1,0,1,1,4.3,5.666666667,1332,16,6,5,2
0,1,0,1,0,1,1,0,1970,550000,1,8,2019,29,0,1,1,1,0,0,1,0,130244.4,2626,1,0,1,1,3.433333333,8,1655,18,2,4,1
3,0,0,0,0,1,0,3,2008,565000,4,5,2018,38,0,4,2,0,0,0,0,0,10802,3354,1,0,1,1,3.733333333,6,1455,17,3,4,2
3,0,0,0,0,0,0,3,2008,599990,1,5,2019,18,0,7,3,0,1,0,0,0,14374.8,3008,1,0,1,1,1.966666667,8.666666667,1664,18,3,4,2
0,0,0,1,0,1,1,0,2018,2650000,4,12,2018,2,0,3,0,0,0,0,0,0,50529.6,4647,1,0,1,1,5.4,5.666666667,1332,16,5,4,1
0,0,0,1,0,1,1,0,2011,549900,1,2,2020,25,0,3,1,2,0,0,1,0,12632.4,3392,1,0,1,1,2.066666667,8.666666667,1664,18,4,4,2
0,0,0,1,0,1,1,0,1992,999000,3,4,2018,34,0,3,1,0,0,0,0,0,69260.4,3714,1,0,1,1,5.233333333,5.666666667,1332,16,3.5,4,2
5,1,0,0,0,1,1,5,1982,799990,1,4,2019,42,0,4,3,0,0,0,0,0,87555.6,3200,1,0,1,1,3.066666667,8,1655,18,3,4,2
2,1,0,0,0,1,1,2,1983,319999,1,10,2018,35,0,0,3,0,0,0,0,0,15246,1446,1,0,1,1,3.166666667,6.666666667,1698,17,2,3,1
0,0,0,1,0,0,1,0,2000,1100000,1,5,2019,64,0,3,1,0,0,0,0,0,43560,4164,1,0,1,1,2.533333333,8,1655,18,3,4,2
4,0,0,0,0,1,1,4,2015,3995000,6,7,2020,70,0,2,2,1,0,0,0,0,64468.8,6453,1,0,1,1,5.733333333,5.666666667,1332,16,6,5,1
0,0,0,1,0,1,1,0,2004,535000,2,1,2020,1,0,4,1,2,1,0,0,0,46609.2,2512,1,0,1,1,2.3,8,1655,18,3,4,1
2,0,0,0,0,1,0,2,2002,729000,2,6,2020,50,0,2,3,2,1,0,0,0,9016,3640,1,0,1,1,4,6,1455,17,4,4,2
2,1,0,0,0,1,1,2,1984,310000,2,5,2020,50,0,3,2,3,1,0,1,0,6751,1273,1,0,1,1,3.633333333,6.666666667,1698,17,2,3,1
0,0,0,1,0,1,1,0,2011,407171,6,7,2018,30,0,3,1,0,0,0,0,0,8232,3201,1,0,1,1,2.133333333,8.666666667,1664,18,4,4,2
0,0,0,1,0,1,1,0,1988,1350000,2,11,2019,77,0,4,2,3,2,0,0,0,65340,5323,1,0,1,1,5.466666667,5.666666667,1332,16,5,4,2
0,0,0,1,0,1,1,0,2013,490000,2,8,2018,29,0,4,1,0,0,0,0,0,9147,3151,1,0,1,1,3,8,1655,18,3,4,2
0,0,0,1,0,1,1,0,2002,510000,3,5,2018,37,0,2,1,0,0,0,0,0,8407,3034,1,0,1,1,4.1,6,1455,17,3,4,2
0,0,0,1,0,1,1,0,2004,559000,1,7,2019,31,0,2,1,0,0,0,0,0,16117.2,2834,1,0,1,1,3.533333333,6.666666667,1660,17,3,4,2
0,0,0,1,0,1,1,0,2009,450000,1,1,2020,1,0,0,1,0,0,0,0,0,10454,2829,0,0,2,0,2.5,8,743,15,4,4,1
2,0,0,0,0,1,0,2,2005,530000,1,8,2020,69,0,3,3,2,2,0,0,0,12196.8,2834,1,0,1,1,3.466666667,6.666666667,1660,17,3,4,2
0,1,0,1,0,1,1,0,1970,724900,2,7,2019,30,2,5,1,5,1,0,0,0,83635.2,2955,1,0,1,1,2.766666667,8,1655,18,2,4,1
0,0,0,1,0,1,1,0,2005,339500,1,2,2018,1,0,0,1,0,0,0,0,0,12632.4,2725,1,0,1,1,3.5,6.666666667,1660,17,2,3,2
0,1,0,1,0,1,1,0,2013,385000,4,2,2020,7,0,2,1,0,0,0,0,0,119354.4,1184,1,0,1,1,3.933333333,8,1655,18,1,2,1
3,0,0,0,0,1,0,3,1999,8000,10,6,2019,41,0,3,2,2,2,0,2,0,92347.2,5526,1,0,1,1,2.6,8,1655,18,5,6,2
3,0,0,0,0,0,0,3,1996,2125000,3,11,2020,170,0,5,2,0,0,0,0,1,44866.8,8299,1,0,1,1,5.066666667,5.666666667,1332,16,8,5,2
3,0,0,0,0,1,0,3,2008,539000,1,4,2020,1,0,4,2,3,3,0,2,0,9016,2536,1,0,1,1,1.966666667,8.666666667,1664,18,3,4,1
2,0,0,0,0,1,0,2,2006,549900,2,12,2019,60,0,2,2,2,5,0,1,0,15246,2820,1,0,1,1,3.433333333,6.666666667,1660,17,3,4,2
4,0,0,0,0,0,1,4,1999,1800000,8,8,2020,65,0,7,2,3,0,0,2,0,174240,7233,1,0,1,1,2.333333333,8,1655,18,7,7,2
0,0,0,1,0,1,1,0,2011,449000,1,6,2019,38,0,3,1,1,0,0,2,0,12632.4,2574,1,0,1,1,3.433333333,6,1455,17,3,4,2
2,0,0,0,0,1,1,2,2019,468956,1,8,2019,28,0,2,2,1,1,0,0,0,9147,1596,1,0,1,1,3.5,6.666666667,1698,17,2,3,1
3,0,0,0,0,0,1,3,2013,599000,2,8,2018,39,0,3,2,0,0,0,0,0,9321,3614,1,0,1,1,2.933333333,8,1655,18,4,5,2
4,0,0,0,0,1,1,4,1998,829500,5,3,2020,35,0,3,3,1,0,0,2,0,108900,3398,1,0,1,1,2.366666667,8,1655,18,4,5,2
0,0,0,1,0,1,1,0,2008,524900,1,8,2019,30,0,3,1,0,0,0,0,0,8058,2827,1,0,1,1,3.633333333,6,1455,17,4,4,2
6,1,0,0,0,0,0,6,1965,770000,3,12,2020,67,0,2,3,2,0,0,0,0,221284.8,2951,1,0,1,1,3.166666667,8,1655,18,3,6,2
0,0,0,1,0,0,0,0,2014,2995000,3,5,2019,1,0,1,3,0,0,0,0,0,43560,5550,1,0,1,1,5.466666667,5.666666667,1332,16,5,4,1
0,0,0,1,0,1,1,0,2010,545000,3,1,2019,48,0,6,2,0,0,0,0,0,17859.6,3094,1,0,1,1,3.866666667,6,1455,17,4,5,2
0,0,0,1,0,1,1,0,1995,1100000,2,5,2018,30,0,4,1,0,0,0,0,0,84070.8,4472,1,0,1,1,2.4,8,1655,18,6,5,2
0,0,0,1,0,1,0,0,2007,530000,5,8,2019,30,0,3,2,2,1,0,1,0,9234,3545,1,0,1,1,3.4,6.666666667,1660,17,4,4,2
4,1,0,0,0,1,1,4,1963,660000,3,10,2020,34,0,3,2,1,1,0,0,0,130244.4,2272,1,0,1,1,2.866666667,8,1655,18,2,3,1
0,0,0,1,0,1,1,0,2013,55000,1,9,2019,1,0,0,1,0,0,0,0,0,28314,3624,1,0,1,1,3.4,6.666666667,1660,17,0,3,2
3,0,0,0,0,1,0,3,2011,499900,1,6,2018,38,0,3,2,0,0,0,0,0,16117.2,2797,0,0,2,0,2.5,8,743,15,3,3,1
0,0,0,1,0,0,0,0,2001,1698000,5,5,2018,18,0,5,2,0,0,0,0,0,285753.6,9393,1,0,1,1,2.733333333,8,1655,18,8,6,3
2,0,0,0,0,1,1,2,2009,575000,1,7,2020,57,0,4,3,1,0,0,0,0,7200,3095,1,0,1,1,1.966666667,8.666666667,1664,18,4,4,2
2,0,0,0,0,1,0,2,2011,379900,3,10,2018,26,0,2,2,0,0,0,0,0,12632.4,2288,1,0,1,1,3.366666667,6,1455,17,3,3,2
2,1,0,0,0,1,1,2,1986,359900,2,7,2020,37,0,4,2,2,1,0,0,0,6577,1496,1,0,1,1,3.566666667,6.666666667,1698,17,2,3,2
0,0,0,1,0,0,1,0,1978,799500,4,5,2019,27,0,7,2,0,0,0,0,0,43560,4391,1,0,1,1,2.433333333,8,1655,18,6,5,1
0,0,0,1,0,1,1,0,2012,369900,4,2,2020,37,0,4,1,1,0,0,0,0,12632.4,2311,1,0,1,1,3.366666667,6,1455,17,3,3,2
2,0,0,0,0,1,1,2,1983,925000,1,11,2018,45,0,3,2,0,0,0,0,0,57063.6,3131,1,0,1,1,5.066666667,5.666666667,1332,16,3,4,1
0,1,0,1,0,1,1,0,1980,349000,10,2,2020,45,0,2,1,2,0,0,0,0,9757,1874,1,0,1,1,3.666666667,6.666666667,1698,17,3,4,2
6,1,0,0,0,1,1,6,2012,995000,1,6,2018,1,0,2,3,0,0,0,0,0,86248.8,4360,1,0,1,1,2.766666667,8,1655,18,4,5,2
2,0,0,0,0,1,0,2,2006,301000,4,6,2019,26,0,4,2,0,0,0,0,0,13939.2,2231,1,0,1,1,3.833333333,6,1455,17,3,3,2
0,0,0,1,0,1,1,0,2014,450000,2,7,2018,26,0,3,1,0,0,0,0,0,9452,2736,1,0,1,1,3,8,1655,18,3,4,1
2,0,0,0,0,1,1,2,2012,464900,4,7,2018,61,0,1,2,0,0,0,0,0,8799,2839,1,0,1,1,3,8,1655,18,3,4,1
2,1,0,0,0,1,1,2,1984,317000,13,4,2020,40,0,6,2,1,1,0,1,0,6621,1668,1,0,1,1,3.633333333,6.666666667,1698,17,2,4,1
3,0,0,0,0,1,1,3,2005,550000,1,9,2018,43,0,1,2,0,0,0,0,0,8407,3189,1,0,1,1,4.266666667,6,1455,17,4,5,2
0,1,0,1,0,1,0,0,2010,895000,1,8,2019,43,0,3,1,3,2,0,0,0,250470,4266,1,0,1,1,3.533333333,8,1655,18,4,5,2
2,0,0,0,0,1,1,2,2006,492900,4,2,2020,34,0,4,2,0,1,0,0,0,7592,2473,1,0,1,1,4.266666667,6,1455,17,3,3,2
0,0,0,1,0,1,1,0,2008,549987,1,8,2018,40,0,3,1,0,0,0,0,0,8799,3197,1,0,1,1,1.966666667,8.666666667,1664,18,4,4,2
3,0,0,0,0,1,0,3,2004,509000,6,6,2018,35,0,3,2,0,0,0,0,0,8929,3580,1,0,1,1,3.5,6.666666667,1660,17,4,4,2
2,0,0,0,0,1,0,2,2015,414500,9,10,2020,110,0,4,3,2,2,0,1,1,10497,3102,0,0,2,0,2.5,8,743,15,4,4,2
3,1,0,0,0,1,1,3,2015,1550000,3,9,2020,42,0,3,2,4,1,0,1,0,219978,3319,1,0,1,1,2.766666667,8,1655,18,6,4,1
3,0,0,0,0,1,0,3,2005,2590000,5,12,2019,40,0,4,2,1,0,0,2,0,85377.6,7600,1,0,1,1,4.666666667,5.666666667,1332,16,7,5,2
2,0,0,0,0,1,1,2,2007,489900,2,2,2018,16,0,4,3,0,0,0,0,0,9784,2574,1,0,1,1,2.2,8.666666667,1664,18,3,4,1
3,0,0,0,0,1,1,3,2005,420000,7,6,2020,65,0,3,2,2,1,0,0,0,13939.2,3647,1,0,1,1,4.266666667,6,1455,17,4,4,2
0,1,0,1,0,1,1,0,1985,329900,4,5,2019,30,0,3,1,0,0,0,0,0,43560,1550,1,0,1,1,6.066666667,7,1640,17,2,4,1
5,0,0,0,0,0,1,5,2005,2250000,3,3,2019,38,0,4,2,0,0,0,0,0,117612,6706,1,0,1,1,4.666666667,5.666666667,1332,16,6,5,2
0,1,0,1,0,1,1,0,1985,375000,3,4,2018,35,0,4,1,0,0,0,0,0,43560,1586,1,0,1,1,6.166666667,7,1640,17,2,2,1
2,1,0,0,0,1,0,2,2004,610000,6,4,2019,37,0,3,2,0,0,0,0,0,43560,2247,1,0,1,1,3.633333333,8,1655,18,2,4,1
2,0,0,0,0,1,0,2,2010,449900,1,9,2020,76,0,4,2,3,0,0,1,0,12632.4,2276,1,0,1,1,3.466666667,6,1455,17,3,3,1
0,0,0,1,0,1,1,0,2008,709900,2,12,2019,28,0,3,1,0,0,0,1,0,24393.6,3124,1,0,1,1,1.966666667,8.666666667,1664,18,3,4,2
0,1,0,1,0,1,1,0,1999,650000,1,6,2020,61,0,0,1,1,0,0,0,0,9452,3004,1,0,1,1,3.766666667,5.666666667,1332,16,3,4,1
0,0,0,1,0,1,1,0,2006,489900,5,6,2019,31,0,3,1,1,2,0,1,0,10105,2607,1,0,1,1,2.166666667,8.666666667,1664,18,3,3,1
0,0,0,1,0,1,0,0,2018,2995000,4,7,2019,45,0,3,1,1,3,0,0,0,43560,5006,1,0,1,1,5.4,5.666666667,1332,16,6,4,1
3,0,0,0,0,1,0,3,2013,599000,2,9,2019,1,0,3,2,2,2,0,1,0,8712,4128,1,0,1,1,2.966666667,8,1655,18,4,5,2
3,0,0,0,0,0,0,3,2012,4250000,3,11,2020,75,0,4,2,2,2,0,0,0,148104,4882,1,0,1,1,4.633333333,5.666666667,1332,16,5,4,1
2,0,0,0,0,1,1,2,2007,580000,2,9,2019,24,0,3,3,1,1,0,2,0,9408,2966,1,0,1,1,2.266666667,8.666666667,1664,18,3,4,2
2,0,0,0,0,1,0,2,2012,685000,2,6,2020,65,0,3,2,1,0,0,0,0,14374.8,3442,1,0,1,1,2.066666667,8.666666667,1664,18,4,5,2
0,0,0,1,0,0,1,0,1995,1319000,3,2,2020,40,0,6,1,0,0,0,0,0,34848,4689,1,0,1,1,5.1,5.666666667,1332,16,5,4,2
0,0,0,1,0,1,1,0,2014,597000,1,8,2019,40,0,4,1,1,1,0,1,0,9321,3271,1,0,1,1,3,8,1655,18,3,4,1
0,1,0,1,0,1,1,0,1971,553000,5,3,2020,1,0,3,1,1,0,0,0,0,14810.4,2195,1,0,1,1,2.2,6,1455,17,2,4,1
0,0,0,1,0,1,1,0,1977,459900,2,1,2020,17,0,7,1,5,2,0,2,0,27007.2,1652,1,0,1,1,2.3,8,1655,18,2,3,1
2,0,0,0,0,1,1,2,2007,519900,5,7,2019,30,0,8,2,0,0,0,0,0,7013,3146,1,0,1,1,3.566666667,6,1455,17,3,4,2
7,0,0,0,0,0,0,7,2006,4850000,3,3,2018,78,0,2,3,0,0,0,0,0,454330.8,10011,1,0,1,1,4.666666667,5.666666667,1332,16,6,5,2
0,0,0,1,0,1,1,0,2011,659000,1,7,2018,40,0,0,2,0,0,0,0,0,17859.6,3018,1,0,1,1,2.066666667,8.666666667,1664,18,3,4,2
2,0,0,0,0,1,1,2,2013,574900,2,8,2020,69,0,4,2,2,3,0,0,0,9626,2915,1,0,1,1,2.933333333,8,1655,18,3,4,1
2,0,0,0,0,1,0,2,2006,639900,1,5,2020,90,0,8,3,0,0,0,0,0,9234,3450,1,0,1,1,4.266666667,6,1455,17,4,5,2
0,0,0,1,0,1,1,0,2005,545000,5,4,2019,35,0,3,1,0,0,0,0,0,9408,3186,1,0,1,1,2.1,8.666666667,1664,18,4,5,2
0,0,0,1,0,0,1,0,1984,1349000,2,5,2019,1,0,7,1,0,0,0,0,0,51400.8,4147,1,0,1,1,5.166666667,5.666666667,1332,16,5,5,2
0,0,0,1,0,0,1,0,2002,3200000,1,7,2018,39,0,4,1,0,0,0,0,0,130680,8015,1,0,1,1,4.666666667,5.666666667,1332,16,7,6,2
5,1,0,0,0,1,1,5,1970,475000,5,1,2019,25,0,4,2,0,0,0,0,0,99316.8,1832,1,0,1,1,4.266666667,8,1655,18,2,3,1
3,0,0,0,0,1,1,3,2008,605000,1,6,2018,40,0,1,2,0,0,0,0,0,13503.6,4066,1,0,1,1,3.7,6,1455,17,4,5,2
6,0,0,0,0,0,0,6,2008,745000,7,10,2020,61,0,4,2,3,0,0,0,0,43560,3512,1,0,1,1,2.666666667,8,1655,18,4,4,2
0,0,0,1,0,0,1,0,1984,1100000,5,11,2018,39,0,4,1,0,0,0,0,0,71002.8,2944,1,0,1,1,5.1,5.666666667,1332,16,4,3,1
2,1,0,0,0,1,0,2,1995,975000,1,10,2020,80,0,2,3,4,1,0,1,0,132858,3202,1,0,1,1,4.3,8,1655,18,3,4,1
2,1,0,0,0,1,1,2,1979,395000,3,7,2020,39,0,6,2,1,0,0,1,0,9060,1632,1,0,1,1,3.433333333,6.666666667,1698,17,2,3,1
2,0,0,0,0,0,0,2,1984,699000,7,3,2018,1,0,7,2,0,0,0,0,0,63162,3722,1,0,1,1,5.1,5.666666667,1332,16,4,4,2
0,0,0,1,0,1,1,0,2017,3349000,3,3,2018,76,0,4,1,0,0,0,0,0,31363.2,6430,1,0,1,1,5.4,5.666666667,1332,16,7,5,1
2,0,0,0,0,1,0,2,2007,485000,6,6,2019,71,0,2,2,0,0,0,0,0,9365,2545,1,0,1,1,2.2,8.666666667,1664,18,3,3,1
2,0,0,0,0,1,1,2,2006,600000,2,6,2020,33,0,2,2,1,0,0,0,0,13068,3392,1,0,1,1,2.233333333,8.666666667,1664,18,4,5,2
4,0,0,0,0,1,1,4,2013,2575000,11,8,2020,63,0,3,2,1,1,0,0,0,44866.8,5397,1,0,1,1,6.066666667,5.666666667,1332,16,7,6,2
0,0,0,1,0,1,1,0,2006,339900,7,8,2019,1,0,4,1,0,3,0,1,0,8712,2473,1,0,1,1,4.133333333,6,1455,17,3,3,2
0,0,0,1,0,1,1,0,2014,569000,1,9,2018,31,0,3,1,0,0,0,0,0,13939.2,3398,1,0,1,1,2.9,8,1655,18,3,4,1
2,1,0,0,0,1,1,2,1958,650000,1,5,2020,36,0,8,3,1,0,0,0,0,41817.6,1848,1,0,1,1,2.233333333,6,1455,17,2,3,1
0,0,0,1,0,1,1,0,2006,379900,8,5,2018,31,0,2,1,0,0,0,0,0,9104,3124,1,0,1,1,2.166666667,8.666666667,1664,18,3,4,2
2,0,0,0,0,1,0,2,2007,555000,4,1,2019,1,0,3,2,0,0,0,0,0,15246,3671,1,0,1,1,3.566666667,6,1455,17,4,4,2
0,0,0,1,0,1,1,0,2008,614900,1,4,2018,32,0,3,1,0,0,0,0,0,12632.4,3229,1,0,1,1,1.933333333,8.666666667,1664,18,4,4,2
4,0,0,0,0,1,0,4,2013,583000,12,9,2019,40,0,2,2,0,0,0,0,0,120225.6,8313,1,0,1,1,4.733333333,5.666666667,1332,16,0,0,2
4,0,0,0,0,0,0,4,2006,3600000,6,4,2018,51,0,8,2,0,0,0,0,0,91476,8512,1,0,1,1,4.733333333,5.666666667,1332,16,7,5,2
0,0,0,1,0,0,1,0,2006,745000,2,6,2019,30,0,4,1,0,1,0,0,0,16117.2,3392,1,0,1,1,2.066666667,8.666666667,1664,18,4,4,2
2,0,0,0,0,0,0,2,2004,569000,2,1,2021,45,0,1,2,3,2,0,0,0,16117.2,3191,1,0,1,1,3.5,6.666666667,1660,17,4,4,2
2,0,0,0,0,1,1,2,2009,485000,1,7,2018,24,0,4,2,0,0,0,0,0,8145,2536,1,0,1,1,1.966666667,8.666666667,1664,18,3,3,1
2,0,0,0,0,1,1,2,2005,520000,2,5,2020,31,0,2,2,0,2,0,1,0,8407,2240,1,0,1,1,4.133333333,6,1455,17,2,4,1
2,0,0,0,0,1,1,2,2006,385000,3,12,2019,34,0,1,3,1,0,0,1,0,9931,3114,1,0,1,1,2.1,8.666666667,1664,18,3,5,2
0,0,0,1,0,1,0,0,2006,1999000,8,6,2018,21,0,4,2,0,0,0,0,0,87555.6,6041,1,0,1,1,4.733333333,5.666666667,1332,16,7,5,2
3,0,0,0,0,1,0,3,2007,689000,6,5,2019,40,0,8,2,0,0,0,0,0,44431.2,4790,1,0,1,1,2.6,8,1655,18,3.5,4,2
2,1,0,0,0,1,0,2,1980,336000,2,2,2018,32,0,5,2,0,0,0,0,0,10149,1448,1,0,1,1,3.433333333,6.666666667,1698,17,2,3,1
4,1,0,0,0,1,0,4,1989,199900,2,2,2018,29,0,6,4,0,0,0,0,0,11325.6,1092,1,0,1,1,3.733333333,6,1455,17,1,2,2
3,0,0,0,0,1,1,3,2010,605000,3,2,2020,34,0,3,2,1,1,0,0,0,15246,3124,1,0,1,1,2.166666667,8.666666667,1664,18,3,4,2
2,0,0,0,0,1,1,2,2005,799900,2,9,2020,62,0,4,2,0,3,0,1,0,8886,3124,1,0,1,1,4.166666667,6,1455,17,4,4,1
2,1,0,0,0,0,0,2,2009,939900,6,10,2020,86,0,8,2,0,0,0,0,0,87120,4201,1,0,1,1,2.6,8,1655,18,4,4,3
4,0,0,0,0,1,1,4,2002,2765000,10,2,2018,80,0,3,3,0,0,0,0,0,192099.6,7142,1,0,1,1,4.866666667,5.666666667,1332,16,9,6,2
2,1,0,0,0,1,0,2,1998,709999,3,9,2019,46,0,3,2,0,0,0,0,0,92782.8,3628,1,0,1,1,3.666666667,8,1655,18,4,5,2
2,0,0,0,0,1,1,2,2006,609000,2,8,2018,28,0,8,2,0,0,0,0,0,9635,3940,1,0,1,1,3.5,6,1455,17,4,5,2
0,1,0,1,0,1,1,0,1978,599900,6,4,2018,59,0,4,0,0,0,0,0,0,279219.6,3193,1,0,1,1,4.5,8,1655,18,3,4,1
3,0,0,0,0,1,1,3,2006,499900,5,2,2018,34,0,4,2,0,0,0,0,0,9583,3392,1,0,1,1,4.033333333,6,1455,17,4,4,2
0,0,0,1,0,1,1,0,2011,439000,1,5,2019,40,0,3,1,0,0,0,1,0,12632.4,2276,1,0,1,1,3.433333333,6,1455,17,3,3,2
2,0,0,0,0,1,0,2,2008,490000,3,7,2020,86,0,4,2,2,1,0,1,0,10890,2286,1,0,1,1,4.233333333,6,1455,17,3,4,2
2,1,0,0,0,1,1,2,1985,359900,2,8,2020,32,0,4,2,1,0,0,1,0,6316,1505,1,0,1,1,3.5,6.666666667,1698,17,2,3,2
2,1,0,0,0,1,1,2,1985,368000,3,4,2019,24,0,3,2,0,0,0,0,0,6446,1918,1,0,1,1,3.5,6.666666667,1698,17,3,3,2
4,0,0,0,0,0,1,4,1998,1599000,3,11,2018,22,0,3,2,0,0,0,0,0,40946.4,6113,1,0,1,1,4.8,5.666666667,1332,16,7,5,2
0,0,0,1,0,1,1,0,2007,669900,11,5,2019,1,0,4,1,0,0,0,0,0,19166.4,4128,1,0,1,1,3.633333333,6,1455,17,4,4,1
1,1,0,0,0,1,1,1,1985,250000,2,9,2020,32,0,7,2,0,1,0,0,0,7840,908,1,0,1,1,1.8,5,1450,15,2,2,1
2,1,0,0,0,1,1,2,1985,289900,1,3,2018,19,0,2,2,0,0,0,0,0,7143,1050,1,0,1,1,1.8,5,1450,15,1.5,2,2
0,0,0,1,0,1,1,0,2018,408225,1,4,2018,10,0,3,0,0,0,0,0,0,5749,1859,1,0,1,1,1.8,5,1450,15,4,3,2
2,0,0,0,0,1,1,2,1985,239900,3,4,2020,14,0,3,2,1,0,0,0,0,7013,1645,1,0,1,1,1.766666667,5,1450,15,2,3,1
0,0,0,1,0,1,1,0,2004,354995,3,3,2019,40,0,5,1,0,0,0,0,0,6185,2168,1,0,1,1,1.766666667,5,1450,15,3,3,2
2,0,0,0,0,0,1,2,2015,299000,3,5,2019,1,0,7,2,0,0,0,0,0,6534,1792,1,0,1,1,1.833333333,5,1450,15,3,3,2
0,1,0,1,0,1,1,0,1984,289999,3,6,2018,10,0,4,1,0,0,0,0,0,6446,1759,1,0,1,1,1.866666667,5,1450,15,2,3,2
2,1,0,0,0,1,1,2,1985,334900,3,6,2018,25,0,4,2,0,0,0,0,0,14374.8,1636,1,0,1,1,1.833333333,5,1450,15,2,3,1
2,1,0,0,0,1,0,2,1985,325000,1,10,2020,36,0,3,2,1,0,0,0,0,9583,1505,1,0,1,1,1.833333333,5,1450,15,2,3,1
2,1,0,0,0,1,0,2,1985,315000,2,3,2020,24,0,2,2,1,1,0,0,0,8232,1758,1,0,1,1,1.833333333,5,1450,15,3,3,2
